dataset,method,n,ridge_alpha,graph_min_weight,graph_weight_power,graph_self_weight,mae_mean,mae_std,rmse_mean,rmse_std,node_rmse_mean_mean,node_rmse_mean_std,node_rmse_max_mean,node_rmse_max_std,delta_vs_same_alpha_dense_rmse,delta_vs_best_dense_rmse,delta_vs_persistence_rmse,beats_same_alpha_dense,beats_best_dense,beats_persistence,meaningfully_beats_same_alpha_dense,meaningfully_beats_best_dense,meaningfully_beats_persistence
ETTm1,DynVAR-Lasso Weighted Ridge,5,30.0,0.03,4.0,1.0,0.14231231266534533,0.0,0.24268386926945024,3.1031676915590914e-17,0.22771303827333225,0.0,0.2894979343681966,0.0,0.0002262823945775594,0.00024881943069840484,-0.01052107912526662,False,False,True,False,False,True
ETTm1,DynVAR-Lasso Weighted Ridge,5,30.0,0.1,0.5,1.0,0.14221251179944477,0.0,0.2424672818179549,0.0,0.22752546784188543,0.0,0.28938799947084604,0.0,9.694943082227958e-06,3.223197920307341e-05,-0.01073766657676195,False,False,True,False,False,True
ETTm1,DynVAR-Lasso Weighted Ridge,5,30.0,0.1,1.0,1.0,0.1422182680082083,0.0,0.24248312965035942,3.1031676915590914e-17,0.2275386653876291,0.0,0.28939138656530394,0.0,2.554277548674766e-05,4.8079811607593115e-05,-0.010721818744357431,False,False,True,False,False,True
ETTm1,DynVAR-Lasso Weighted Ridge,5,30.0,0.1,2.0,1.0,0.14223328409132252,0.0,0.2425183560020961,0.0,0.22756845041755985,0.0,0.2894056986602337,0.0,6.076912722341454e-05,8.330616334426e-05,-0.010686592392620764,False,False,True,False,False,True
ETTm1,DynVAR-Lasso Weighted Ridge,5,30.0,0.1,4.0,1.0,0.14225236184403467,0.0,0.24256169617340156,0.0,0.22760499112936267,0.0,0.2894453357530917,0.0,0.00010410929852888717,0.00012664633464973263,-0.010643252221315291,False,False,True,False,False,True
ETTm1,DynVAR-Lasso Weighted Ridge,5,30.0,0.3,0.5,1.0,0.14221150358277024,0.0,0.24246368206804494,3.1031676915590914e-17,0.22752251029305132,0.0,0.28938752633750386,0.0,6.095193172267477e-06,2.8632229293112932e-05,-0.010741266326671911,False,False,True,False,False,True
ETTm1,DynVAR-Lasso Weighted Ridge,5,30.0,0.3,1.0,1.0,0.1422131836196768,0.0,0.24247028182554825,0.0,0.22752789702716641,3.1031676915590914e-17,0.28938906733211384,0.0,1.269495067557358e-05,3.5231986796419035e-05,-0.010734666569168605,False,False,True,False,False,True
ETTm1,DynVAR-Lasso Weighted Ridge,5,30.0,0.3,2.0,1.0,0.14221648026013273,0.0,0.2424801973335396,0.0,0.22753604144584974,0.0,0.28939407623348645,0.0,2.2610458666916244e-05,4.51474947877617e-05,-0.010724751061177262,False,False,True,False,False,True
ETTm1,DynVAR-Lasso Weighted Ridge,5,30.0,0.3,4.0,1.0,0.14222032257797856,0.0,0.24248950741829658,0.0,0.2275436024890498,0.0,0.28940401629086193,0.0,3.192054342390782e-05,5.4457579544753276e-05,-0.01071544097642027,False,False,True,False,False,True
ETTm1,DynVAR-Lasso Weighted Ridge,5,30.0,0.6,0.5,1.0,0.14221081918945017,0.0,0.24246030110555455,0.0,0.22751978132774736,3.1031676915590914e-17,0.2893871370538816,0.0,2.714230681877261e-06,2.5251266802722716e-05,-0.010744647289162301,False,False,True,False,False,True
ETTm1,DynVAR-Lasso Weighted Ridge,5,30.0,0.6,1.0,1.0,0.14221113414435754,0.0,0.2424623052360221,0.0,0.22752136898801617,3.1031676915590914e-17,0.2893874661248791,0.0,4.718361149430583e-06,2.725539727027604e-05,-0.010742643158694748,False,False,True,False,False,True
ETTm1,DynVAR-Lasso Weighted Ridge,5,30.0,0.6,2.0,1.0,0.142211635591942,0.0,0.24246461581923778,3.1031676915590914e-17,0.22752319657885378,0.0,0.289388351476098,0.0,7.028944365106149e-06,2.9565980485951604e-05,-0.010740332575479072,False,False,True,False,False,True
ETTm1,DynVAR-Lasso Weighted Ridge,5,30.0,0.6,4.0,1.0,0.1422124306562378,0.0,0.2424664589725372,0.0,0.227524647184574,0.0,0.28939002326367214,0.0,8.872097664536227e-06,3.140913378538168e-05,-0.010738489422179642,False,False,True,False,False,True
ETTm1,DynVAR-Lasso Weighted Ridge,5,100.0,0.01,0.5,1.0,0.14271047577583298,0.0,0.24264244334526244,0.0,0.22786615874767963,3.1031676915590914e-17,0.28947963142877975,0.0,4.154172605508322e-05,0.0002073935065106114,-0.010562505049454413,False,False,True,False,False,True
ETTm1,DynVAR-Lasso Weighted Ridge,5,100.0,0.01,1.0,1.0,0.14274116876952145,0.0,0.24270640025940698,0.0,0.2279201261848201,3.1031676915590914e-17,0.28950305096266055,0.0,0.00010549864019962496,0.00027135042065515314,-0.01049854813530987,False,False,True,False,False,True
ETTm1,DynVAR-Lasso Weighted Ridge,5,100.0,0.01,2.0,1.0,0.1427679890926387,0.0,0.24283914726678701,0.0,0.22803655713630205,3.1031676915590914e-17,0.2895671511267827,0.0,0.0002382456475796546,0.0004040974280351828,-0.010365801127929841,False,False,True,False,False,True
ETTm1,DynVAR-Lasso Weighted Ridge,5,100.0,0.01,4.0,1.0,0.14279566118892664,0.0,0.24306663965882533,3.1031676915590914e-17,0.2282457481165014,3.1031676915590914e-17,0.28971822833483113,0.0,0.0004657380396179689,0.0006315898200734971,-0.010138308735891527,False,False,True,False,False,True
ETTm1,DynVAR-Lasso Weighted Ridge,5,100.0,0.03,0.5,1.0,0.14270964656626348,0.0,0.24264082305314155,3.1031676915590914e-17,0.22786479950265487,3.1031676915590914e-17,0.2894791394759659,0.0,3.992143393419245e-05,0.00020577321438972063,-0.010564125341575303,False,False,True,False,False,True
ETTm1,DynVAR-Lasso Weighted Ridge,5,100.0,0.03,1.0,1.0,0.14273774406929712,0.0,0.24269959604197008,0.0,0.22791431153390213,0.0,0.28950148644629176,0.0,9.8694422762724e-05,0.0002645462032182522,-0.010505352352746772,False,False,True,False,False,True
ETTm1,DynVAR-Lasso Weighted Ridge,5,100.0,0.03,2.0,1.0,0.1427805679047741,0.0,0.2428221444911985,3.1031676915590914e-17,0.22802073863484865,0.0,0.2895600957811777,0.0,0.00022124287199112858,0.00038709465244665675,-0.010382803903518367,False,False,True,False,False,True
ETTm1,DynVAR-Lasso Weighted Ridge,5,100.0,0.03,4.0,1.0,0.14284541116242244,0.0,0.24300434373307925,0.0,0.22818387613613772,0.0,0.28968169724649406,0.0,0.000403442113871888,0.0005692938943274162,-0.010200604661637608,False,False,True,False,False,True
ETTm1,DynVAR-Lasso Weighted Ridge,5,100.0,0.1,0.5,1.0,0.1427070363667322,0.0,0.24263563715520223,3.1031676915590914e-17,0.22786045662577287,3.1031676915590914e-17,0.28947747883729374,0.0,3.473553599486756e-05,0.00020058731645039574,-0.010569311239514628,False,False,True,False,False,True
ETTm1,DynVAR-Lasso Weighted Ridge,5,100.0,0.1,1.0,1.0,0.1427277782830968,0.0,0.24268011537486456,0.0,0.22789772373556572,0.0,0.2894964562680891,0.0,7.921375565719813e-05,0.0002450655361127263,-0.010524833019852298,False,False,True,False,False,True
ETTm1,DynVAR-Lasso Weighted Ridge,5,100.0,0.1,2.0,1.0,0.14276147751230478,0.0,0.2427606733039524,0.0,0.2279663061371701,0.0,0.28954040769063893,0.0,0.00015977168474504144,0.0003256234652005696,-0.010444275090764454,False,False,True,False,False,True
ETTm1,DynVAR-Lasso Weighted Ridge,5,100.0,0.1,4.0,1.0,0.14279288128118336,0.0,0.2428491111398073,3.1031676915590914e-17,0.22804183473742942,0.0,0.2896096974972647,0.0,0.00024820952059995127,0.00041406130105547945,-0.010355837254909545,False,False,True,False,False,True
ETTm1,DynVAR-Lasso Weighted Ridge,5,100.0,0.3,0.5,1.0,0.14270155212859278,0.0,0.2426239429862685,0.0,0.22785071234690527,0.0,0.289473199836856,0.0,2.304136706113291e-05,0.00018889314751666109,-0.010581005408448363,False,False,True,False,False,True
ETTm1,DynVAR-Lasso Weighted Ridge,5,100.0,0.3,1.0,1.0,0.1427109233922332,0.0,0.242645888791399,0.0,0.22786885932428108,0.0,0.2894849929009911,0.0,4.498717219164616e-05,0.00021083895264717434,-0.01055905960331785,False,False,True,False,False,True
ETTm1,DynVAR-Lasso Weighted Ridge,5,100.0,0.3,2.0,1.0,0.14272314352592871,0.0,0.24267590709856218,0.0,0.22789364100978565,0.0,0.2895067384053973,0.0,7.500547935482271e-05,0.0002408572598103509,-0.010529041296154673,False,False,True,False,False,True
ETTm1,DynVAR-Lasso Weighted Ridge,5,100.0,0.3,4.0,1.0,0.14273288999399525,0.0,0.24270139539391095,0.0,0.2279143424969549,3.1031676915590914e-17,0.28953280104809576,0.0,0.00010049377470358611,0.0002663455551591143,-0.01050355300080591,False,False,True,False,False,True
ETTm1,DynVAR-Lasso Weighted Ridge,5,100.0,0.6,0.5,1.0,0.14269649196403703,0.0,0.24261176488950822,3.1031676915590914e-17,0.22784065547395943,3.1031676915590914e-17,0.2894678230366346,0.0,1.0863270300864869e-05,0.00017671505075639304,-0.010593183505208631,False,False,True,False,False,True
ETTm1,DynVAR-Lasso Weighted Ridge,5,100.0,0.6,1.0,1.0,0.1426993897075372,0.0,0.2426194637699745,0.0,0.2278469254329663,0.0,0.28947290938521164,0.0,1.856215076714851e-05,0.00018441393122267669,-0.010585484624742347,False,False,True,False,False,True
ETTm1,DynVAR-Lasso Weighted Ridge,5,100.0,0.6,2.0,1.0,0.14270289111488985,0.0,0.2426280617346746,0.0,0.22785386081566586,0.0,0.2894807100105276,0.0,2.716011546724517e-05,0.00019301189592277335,-0.01057688666004225,False,False,True,False,False,True
ETTm1,DynVAR-Lasso Weighted Ridge,5,100.0,0.6,4.0,1.0,0.14270625430239692,0.0,0.24263455778279966,0.0,0.22785903199909852,0.0,0.2894893294329918,0.0,3.365616359229939e-05,0.00019950794404782757,-0.010570390611917196,False,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.1,0.01,0.5,1.0,0.1420852857305935,0.0,0.2424359271324478,0.0,0.22746796642171713,0.0,0.2894540433385002,0.0,3.342164295316863e-09,8.772936959666744e-07,-0.010769021262269057,False,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.1,0.01,1.0,1.0,0.14208523255394695,0.0,0.2424359560037972,0.0,0.22746797804115254,3.1031676915590914e-17,0.2894539403879198,0.0,3.2213513689871576e-08,9.061650453612291e-07,-0.010768992390919663,False,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.1,0.01,2.0,1.0,0.142085011648381,0.0,0.24243621696429765,3.1031676915590914e-17,0.22746813618193698,0.0,0.28945363116104195,0.0,2.931740141487449e-07,1.1671255458201024e-06,-0.010768731430419204,False,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.1,0.01,4.0,1.0,0.1420840182701439,0.0,0.24243648186931338,0.0,0.22746807022273843,0.0,0.2894522795414864,0.0,5.580790298775895e-07,1.432030561548947e-06,-0.010768466525403475,False,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.1,0.03,0.5,1.0,0.1420852867994152,0.0,0.24243592653175164,0.0,0.2274679661736747,0.0,0.28945404541739556,0.0,2.7414681358362003e-09,8.766929998071937e-07,-0.010769021862965217,False,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.1,0.03,1.0,1.0,0.14208523580465707,0.0,0.24243594735066426,3.1031676915590914e-17,0.22746797210962172,0.0,0.28945394666015606,0.0,2.3560380757459143e-08,8.975119124288167e-07,-0.010769001044052595,False,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.1,0.03,2.0,1.0,0.14208503778781437,0.0,0.24243603217705972,0.0,0.2274679974840006,0.0,0.28945366020681834,0.0,1.0838677622082571e-07,9.823383078921832e-07,-0.010768916217657132,False,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.1,0.03,4.0,1.0,0.1420845623202347,0.0,0.24243593990747261,3.1031676915590914e-17,0.22746780039052344,0.0,0.2894525716180082,0.0,1.611718911109783e-08,8.900687207824554e-07,-0.010769008487244242,False,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.1,0.1,0.5,1.0,0.1420852903970258,0.0,0.24243592491662463,3.1031676915590914e-17,0.22746796564738053,0.0,0.28945405248966655,0.0,1.126341131474362e-09,8.750778728028319e-07,-0.010769023478092221,False,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.1,0.1,1.0,1.0,0.14208524884718698,0.0,0.2424359313031999,3.1031676915590914e-17,0.22746796238781908,0.0,0.28945396721031014,0.0,7.51291640010976e-09,8.814644480714673e-07,-0.010769017091516953,False,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.1,0.1,2.0,1.0,0.14208513914835982,0.0,0.2424359251534221,0.0,0.2274679346579997,0.0,0.289453745116789,0.0,1.3631386019952174e-09,8.753146702733527e-07,-0.01076902324129475,False,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.1,0.1,4.0,1.0,0.14208494581601297,0.0,0.24243584624363032,0.0,0.227467839737374,3.1031676915590914e-17,0.28945313830878155,0.0,-7.754665318215892e-08,7.964048784891986e-07,-0.010769102151086535,True,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.1,0.3,0.5,1.0,0.14208529938950298,0.0,0.2424359227953818,3.1031676915590914e-17,0.22746796578489697,3.1031676915590914e-17,0.2894540711035143,0.0,-9.949017165666874e-10,8.729566299547908e-07,-0.01076902559933507,True,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.1,0.3,1.0,1.0,0.1420852768236574,0.0,0.24243592022460064,0.0,0.2274679594890427,0.0,0.28945401616824185,0.0,-3.565682860084962e-09,8.703858488112726e-07,-0.010769028170116213,True,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.1,0.3,2.0,1.0,0.14208523715188984,0.0,0.24243590753525748,0.0,0.2274679424206772,0.0,0.2894539024303167,0.0,-1.6255026019651453e-08,8.576965056517061e-07,-0.010769040859459372,True,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.1,0.3,4.0,1.0,0.14208518623274738,0.0,0.24243588247691128,0.0,0.2274679166002554,0.0,0.2894537112109419,0.0,-4.13133722232395e-08,8.32638159448118e-07,-0.010769065917805576,True,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.1,0.6,0.5,1.0,0.1420853099794759,0.0,0.24243592252445656,0.0,0.22746796761084281,0.0,0.2894540953006656,0.0,-1.265826943264159e-09,8.726857047280934e-07,-0.010769025870260296,True,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.1,0.6,1.0,1.0,0.14208530129575422,0.0,0.24243592028315586,0.0,0.22746796432499566,3.1031676915590914e-17,0.2894540707718641,0.0,-3.507127643853636e-09,8.704444040275039e-07,-0.010769028111560996,True,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.1,0.6,2.0,1.0,0.14208528933098521,0.0,0.2424359152885907,3.1031676915590914e-17,0.2274679585652039,0.0,0.2894540303597054,0.0,-8.501692794204985e-09,8.654498388771525e-07,-0.010769033106126147,True,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.1,0.6,4.0,1.0,0.14208527829163042,0.0,0.24243590909052298,0.0,0.22746795243445428,0.0,0.2894539821307726,0.0,-1.4699760519931715e-08,8.592517711514258e-07,-0.010769039304193873,True,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.3,0.01,0.5,1.0,0.1420853092716808,0.0,0.2424358400981122,0.0,0.22746758621567514,3.1031676915590914e-17,0.2894529787720126,0.0,1.207174948891776e-08,7.902593603670294e-07,-0.010769108296604657,False,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.3,0.01,1.0,1.0,0.1420851598873753,0.0,0.2424359322883654,0.0,0.22746762700120496,0.0,0.289452677230838,0.0,1.0426200269808561e-07,8.824496135761972e-07,-0.010769016106351448,False,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.3,0.01,2.0,1.0,0.1420846624585485,0.0,0.24243678052785816,0.0,0.22746817392997737,0.0,0.2894517843685474,0.0,9.525014954547828e-07,1.7306891063328944e-06,-0.010768167866858691,False,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.3,0.01,4.0,1.0,0.1420831554460848,0.0,0.2424386707613953,0.0,0.22746918915790917,0.0,0.28944813292166044,0.0,2.8427350325932466e-06,3.620922643471358e-06,-0.010766277633321553,False,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.3,0.03,0.5,1.0,0.1420853123993968,0.0,0.2424358382128124,0.0,0.22746758538449768,0.0,0.2894529848815704,0.0,1.0186449683757814e-08,7.883740605618694e-07,-0.010769110181904462,False,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.3,0.03,1.0,1.0,0.14208516831387308,0.0,0.2424359057085655,3.1031676915590914e-17,0.2274676085094353,0.0,0.2894526955350789,0.0,7.768220278148164e-08,8.558698136595932e-07,-0.010769042686151364,False,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.3,0.03,2.0,1.0,0.1420846437149898,0.0,0.24243620328902998,0.0,0.22746773158354244,0.0,0.28945186717667243,0.0,3.752626672737236e-07,1.1534502781518352e-06,-0.010768745105686872,False,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.3,0.03,4.0,1.0,0.14208358471746085,0.0,0.24243622727156486,3.1031676915590914e-17,0.22746746199714146,3.1031676915590914e-17,0.28944886829573135,0.0,3.9924520214840165e-07,1.1774328130265133e-06,-0.010768721123151997,False,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.3,0.1,0.5,1.0,0.14208532301755292,0.0,0.24243583310161915,3.1031676915590914e-17,0.22746758352924581,0.0,0.2894530056725733,0.0,5.075256437336861e-09,7.832628673154485e-07,-0.010769115293097709,False,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.3,0.1,1.0,1.0,0.142085203573627,0.0,0.24243585583704524,0.0,0.22746757745592067,0.0,0.2894527555690187,0.0,2.7810682534656905e-08,8.059982934127685e-07,-0.010769092557671611,False,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.3,0.1,2.0,1.0,0.14208489550057327,0.0,0.24243585368654624,0.0,0.22746751139849702,0.0,0.2894521106289271,0.0,2.5660183533560144e-08,8.038477944116718e-07,-0.010769094708170612,False,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.3,0.1,4.0,1.0,0.14208436528589344,0.0,0.24243566353119977,0.0,0.22746727278051612,0.0,0.28945039131544453,0.0,-1.6449516293537414e-07,6.136924479427375e-07,-0.010769284863517081,True,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.3,0.3,0.5,1.0,0.14208534961135602,0.0,0.24243582614620657,0.0,0.22746758333595296,0.0,0.2894530604418419,0.0,-1.8801561418868573e-09,7.763074547362248e-07,-0.010769122248510288,True,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.3,0.3,1.0,1.0,0.14208528335665632,0.0,0.24243581997990543,0.0,0.22746756599552292,3.1031676915590914e-17,0.28945289895954723,0.0,-8.046457278254593e-09,7.70141153599857e-07,-0.010769128414811424,True,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.3,0.3,2.0,1.0,0.14208516876728725,0.0,0.24243578549301298,3.1031676915590914e-17,0.22746751831663764,0.0,0.28945256629858124,0.0,-4.25333497311442e-08,7.356542611469674e-07,-0.010769162901703877,True,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.3,0.3,4.0,1.0,0.14208502142772905,0.0,0.24243571568874897,0.0,0.2274674458008467,3.1031676915590914e-17,0.28945201174399265,0.0,-1.1233761373907747e-07,6.658499971390341e-07,-0.010769232705967885,True,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.3,0.6,0.5,1.0,0.14208538076634564,0.0,0.24243582473681938,0.0,0.2274675882168442,0.0,0.2894531317414081,0.0,-3.2895433321744605e-09,7.748980675459372e-07,-0.010769123657897478,True,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.3,0.6,1.0,1.0,0.14208535530070754,0.0,0.24243581849220286,0.0,0.22746757882290874,3.1031676915590914e-17,0.2894530594564692,0.0,-9.534159850499435e-09,7.686534510276122e-07,-0.010769129902513996,True,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.3,0.6,2.0,1.0,0.14208532031746257,0.0,0.2424358042478847,0.0,0.22746756223861292,3.1031676915590914e-17,0.2894529405907038,0.0,-2.377847801993127e-08,7.544091328581803e-07,-0.010769144146832166,True,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,0.3,0.6,4.0,1.0,0.14208528828906505,0.0,0.24243578643124505,3.1031676915590914e-17,0.22746754454031687,0.0,0.2894527991604026,0.0,-4.159511765577939e-08,7.365924932223322e-07,-0.010769161963471802,True,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,1.0,0.01,0.5,1.0,0.14208558723913595,0.0,0.24243559937165937,0.0,0.22746641103835205,0.0,0.2894493711191832,0.0,6.308738273452796e-08,5.495329075400068e-07,-0.010769349023057484,False,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,1.0,0.01,1.0,1.0,0.1420851791017276,0.0,0.24243596738468448,0.0,0.22746661125247894,0.0,0.28944844718465473,0.0,4.3110040784388737e-07,9.175459326493662e-07,-0.010768981010032375,False,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,1.0,0.01,2.0,1.0,0.1420847366422771,0.0,0.24243941427152388,3.1031676915590914e-17,0.22746911279209078,0.0,0.28944584732230194,0.0,3.877987247241643e-06,4.364432772047122e-06,-0.010765534123192977,False,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,1.0,0.01,4.0,1.0,0.14208657516674178,0.0,0.24245156612896696,3.1031676915590914e-17,0.22747882887396126,0.0,0.2894375114234198,0.0,1.602984469031843e-05,1.6516290215123908e-05,-0.0107533822657499,False,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,1.0,0.03,0.5,1.0,0.14208559613958757,0.0,0.2424355921652665,0.0,0.22746640730477105,0.0,0.2894493900629012,0.0,5.588098986319956e-08,5.423265146686784e-07,-0.010769356229450355,False,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,1.0,0.03,1.0,1.0,0.14208519223173852,0.0,0.24243587207955875,0.0,0.22746654214161777,0.0,0.28944850253862875,0.0,3.3579528210814225e-07,8.222408069136211e-07,-0.01076907631515811,False,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,1.0,0.03,2.0,1.0,0.14208416205642818,0.0,0.24243728825101826,0.0,0.22746741016436678,0.0,0.289446077355008,0.0,1.751966741625477e-06,2.238412266430956e-06,-0.010767660143698593,False,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,1.0,0.03,4.0,1.0,0.14208303480520046,0.0,0.2424396807488353,0.0,0.22746893582282485,3.1031676915590914e-17,0.28943871230225215,0.0,4.144464558653027e-06,4.630910083458506e-06,-0.010765267645881565,False,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,1.0,0.1,0.5,1.0,0.14208562702192318,0.0,0.24243557217877845,0.0,0.22746639805879915,3.1031676915590914e-17,0.28944945460240246,0.0,3.58945018152923e-08,5.223400266207712e-07,-0.010769376215938403,False,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,1.0,0.1,1.0,1.0,0.1420852782609257,0.0,0.24243568716380368,3.1031676915590914e-17,0.22746641833876374,0.0,0.2894486847672326,0.0,1.5087952703884966e-07,6.373250518443285e-07,-0.01076926123091318,False,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,1.0,0.1,2.0,1.0,0.14208447828746054,0.0,0.24243584991890793,0.0,0.22746637580235568,3.1031676915590914e-17,0.289446768034111,0.0,3.136346312937466e-07,8.000801560992254e-07,-0.010769098475808925,False,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,1.0,0.1,4.0,1.0,0.14208322551520036,0.0,0.24243567143129457,0.0,0.22746602793305729,0.0,0.2894420876561398,0.0,1.3514701793782002e-07,6.215925427432989e-07,-0.01076927696342228,False,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,1.0,0.3,0.5,1.0,0.1420857068190347,0.0,0.2424355424067896,3.1031676915590914e-17,0.227466390676426,0.0,0.2894496251517752,0.0,6.122512968831373e-09,4.925680377743102e-07,-0.01076940598792725,False,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,1.0,0.3,1.0,1.0,0.14208550640887285,0.0,0.24243553900372655,0.0,0.22746635001937215,3.1031676915590914e-17,0.2894491240340788,0.0,2.719449915256078e-09,4.891649747207349e-07,-0.010769409390990303,False,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,1.0,0.3,2.0,1.0,0.1420851654489352,0.0,0.24243546317902326,0.0,0.22746622955109236,0.0,0.28944810982376196,0.0,-7.310525337866913e-08,4.1334027142680974e-07,-0.010769485215693597,True,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,1.0,0.3,4.0,1.0,0.142084737240779,0.0,0.24243528834910316,3.1031676915590914e-17,0.22746604101755055,0.0,0.2894464690456381,0.0,-2.479351734752111e-07,2.3851035133026777e-07,-0.010769660045613694,True,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,1.0,0.6,0.5,1.0,0.14208580254244976,0.0,0.24243553103231727,0.0,0.22746640026915427,0.0,0.28944984830455966,0.0,-5.251959367402748e-09,4.811935654380761e-07,-0.010769417362399586,True,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,1.0,0.6,1.0,1.0,0.1420857233392399,0.0,0.24243551558373336,3.1031676915590914e-17,0.22746637414539092,0.0,0.2894496219740246,0.0,-2.0700543279517092e-08,4.657449815259618e-07,-0.010769432810983498,True,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,1.0,0.6,2.0,1.0,0.1420856144670657,0.0,0.24243547634600424,0.0,0.22746632661020802,0.0,0.28944925228089813,0.0,-5.993827240091676e-08,4.265072524045621e-07,-0.01076947204871262,True,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,1.0,0.6,4.0,1.0,0.14208551547073228,0.0,0.2424354255899716,0.0,0.22746627531785935,0.0,0.289448817082256,0.0,-1.1069430502774757e-07,3.757512197777313e-07,-0.010769522804745246,True,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,3.0,0.01,0.5,1.0,0.14208762332993485,0.0,0.24243541158641174,3.1031676915590914e-17,0.2274642787924746,3.1031676915590914e-17,0.28943999993380426,0.0,3.6174765991048297e-07,3.6174765991048297e-07,-0.010769536808305114,False,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,3.0,0.01,1.0,1.0,0.1420870567305274,0.0,0.24243693973563024,0.0,0.2274653239654954,3.1031676915590914e-17,0.2894378310698113,0.0,1.8898968784097914e-06,1.8898968784097914e-06,-0.010768008659086614,False,False,True,False,False,True
ETTm1,STCG-v1 Weighted Ridge,5,3.0,0.01,2.0,1.0,0.14209021582439102,0.0,0.24244999565662956,3.1031676915590914e-17,0.22747581524465882,3.1031676915590914e-17,0.2894326217205759,0.0,1.4945817877726197e-05,1.4945817877726197e-05,-0.010754952738087298,False,False,True,False,False,True
