dataset,seed,method,ridge_alpha,graph_min_weight,graph_weight_power,graph_self_weight,mae,rmse,node_rmse_mean,node_rmse_max
AReMActivities,0,DynVAR-Lasso Weighted Ridge,10.0,0.03,4.0,1.0,0.5735151029944302,0.9111409394272098,0.8414798064079405,1.4551556082230832
AReMActivities,0,STCG-v1 Weighted Ridge,10.0,0.03,4.0,1.0,0.5735151029944302,0.9111409394272098,0.8414798064079405,1.4551556082230832
AReMActivities,0,DynVAR-Lasso Weighted Ridge,10.0,0.1,0.5,1.0,0.5738225519330407,0.9114910925997454,0.8418794966947871,1.455350722476339
AReMActivities,0,STCG-v1 Weighted Ridge,10.0,0.1,0.5,1.0,0.5738225519330407,0.9114910925997454,0.8418794966947871,1.455350722476339
AReMActivities,0,DynVAR-Lasso Weighted Ridge,10.0,0.1,1.0,1.0,0.5738046988375085,0.9114700589326161,0.8418556653046592,1.4553362453540615
AReMActivities,0,STCG-v1 Weighted Ridge,10.0,0.1,1.0,1.0,0.5738046988375085,0.9114700589326161,0.8418556653046592,1.4553362453540615
AReMActivities,0,DynVAR-Lasso Weighted Ridge,10.0,0.1,2.0,1.0,0.5737590871063801,0.911416744502926,0.8417949404521821,1.455302060658796
AReMActivities,0,STCG-v1 Weighted Ridge,10.0,0.1,2.0,1.0,0.5737590871063801,0.911416744502926,0.8417949404521821,1.455302060658796
AReMActivities,0,DynVAR-Lasso Weighted Ridge,10.0,0.1,4.0,1.0,0.5736541586634953,0.9112932561957633,0.8416505125868478,1.4552213554513436
AReMActivities,0,STCG-v1 Weighted Ridge,10.0,0.1,4.0,1.0,0.5736541586634953,0.9112932561957633,0.8416505125868478,1.4552213554513436
AReMActivities,0,DynVAR-Lasso Weighted Ridge,10.0,0.3,0.5,1.0,0.5738264670489642,0.9114957108265953,0.8418847237205499,1.4553539158574154
AReMActivities,0,STCG-v1 Weighted Ridge,10.0,0.3,0.5,1.0,0.5738264670489642,0.9114957108265953,0.8418847237205499,1.4553539158574154
AReMActivities,0,DynVAR-Lasso Weighted Ridge,10.0,0.3,1.0,1.0,0.5738154179541887,0.9114825459427609,0.841869778521437,1.45534405880433
AReMActivities,0,STCG-v1 Weighted Ridge,10.0,0.3,1.0,1.0,0.5738154179541887,0.9114825459427609,0.841869778521437,1.45534405880433
AReMActivities,0,DynVAR-Lasso Weighted Ridge,10.0,0.3,2.0,1.0,0.5737935958289476,0.9114564519948054,0.841839946103449,1.4553241823749326
AReMActivities,0,STCG-v1 Weighted Ridge,10.0,0.3,2.0,1.0,0.5737935958289476,0.9114564519948054,0.841839946103449,1.4553241823749326
AReMActivities,0,DynVAR-Lasso Weighted Ridge,10.0,0.3,4.0,1.0,0.5737581852421474,0.911413127066783,0.8417900376639396,1.455288509612991
AReMActivities,0,STCG-v1 Weighted Ridge,10.0,0.3,4.0,1.0,0.5737581852421474,0.911413127066783,0.8417900376639396,1.455288509612991
AReMActivities,0,DynVAR-Lasso Weighted Ridge,10.0,0.6,0.5,1.0,0.5738314216996214,0.9115016015214845,0.8418913981245216,1.455358243370872
AReMActivities,0,STCG-v1 Weighted Ridge,10.0,0.6,0.5,1.0,0.5738314216996214,0.9115016015214845,0.8418913981245216,1.455358243370872
AReMActivities,0,DynVAR-Lasso Weighted Ridge,10.0,0.6,1.0,1.0,0.5738265499939667,0.9114957177539379,0.8418847396372339,1.4553533871681328
AReMActivities,0,STCG-v1 Weighted Ridge,10.0,0.6,1.0,1.0,0.5738265499939667,0.9114957177539379,0.8418847396372339,1.4553533871681328
AReMActivities,0,DynVAR-Lasso Weighted Ridge,10.0,0.6,2.0,1.0,0.5738186092266353,0.911485997712213,0.8418737662949259,1.4553446401135786
AReMActivities,0,STCG-v1 Weighted Ridge,10.0,0.6,2.0,1.0,0.5738186092266353,0.911485997712213,0.8418737662949259,1.4553446401135786
AReMActivities,0,DynVAR-Lasso Weighted Ridge,10.0,0.6,4.0,1.0,0.5738083753030074,0.9114730731679851,0.8418595175902555,1.4553303952798142
AReMActivities,0,STCG-v1 Weighted Ridge,10.0,0.6,4.0,1.0,0.5738083753030074,0.9114730731679851,0.8418595175902555,1.4553303952798142
AReMActivities,0,Dense Ridge,30.0,,,,0.5733895262668768,0.9109366077707814,0.8412092464597661,1.4550835330620835
AReMActivities,0,DynVAR-Lasso Weighted Ridge,30.0,0.01,0.5,1.0,0.573342208703196,0.9108804702132558,0.8411457599816349,1.4550422816928752
AReMActivities,0,STCG-v1 Weighted Ridge,30.0,0.01,0.5,1.0,0.573342208703196,0.9108804702132558,0.8411457599816349,1.4550422816928752
AReMActivities,0,DynVAR-Lasso Weighted Ridge,30.0,0.01,1.0,1.0,0.5732773869781049,0.910804673267072,0.8410602045294345,1.4549925286964798
AReMActivities,0,STCG-v1 Weighted Ridge,30.0,0.01,1.0,1.0,0.5732773869781049,0.910804673267072,0.8410602045294345,1.4549925286964798
AReMActivities,0,DynVAR-Lasso Weighted Ridge,30.0,0.01,2.0,1.0,0.5730581521335848,0.9105560867071668,0.8407816907138832,1.4548556181731065
AReMActivities,0,STCG-v1 Weighted Ridge,30.0,0.01,2.0,1.0,0.5730581521335848,0.9105560867071668,0.8407816907138832,1.4548556181731065
AReMActivities,0,DynVAR-Lasso Weighted Ridge,30.0,0.01,4.0,1.0,0.5721313053294081,0.9095767313102849,0.8396643635096582,1.454485772146349
AReMActivities,0,STCG-v1 Weighted Ridge,30.0,0.01,4.0,1.0,0.5721313053294081,0.9095767313102849,0.8396643635096582,1.454485772146349
AReMActivities,0,DynVAR-Lasso Weighted Ridge,30.0,0.03,0.5,1.0,0.5733435229630803,0.910882009648386,0.8411474962006372,1.455043295127135
AReMActivities,0,STCG-v1 Weighted Ridge,30.0,0.03,0.5,1.0,0.5733435229630803,0.910882009648386,0.8411474962006372,1.455043295127135
AReMActivities,0,DynVAR-Lasso Weighted Ridge,30.0,0.03,1.0,1.0,0.573281977709231,0.9108099368261683,0.8410660672063893,1.4549954809549532
AReMActivities,0,STCG-v1 Weighted Ridge,30.0,0.03,1.0,1.0,0.573281977709231,0.9108099368261683,0.8410660672063893,1.4549954809549532
AReMActivities,0,DynVAR-Lasso Weighted Ridge,30.0,0.03,2.0,1.0,0.5730915724542798,0.9105927563580565,0.840821200523134,1.4548718076044973
AReMActivities,0,STCG-v1 Weighted Ridge,30.0,0.03,2.0,1.0,0.5730915724542798,0.9105927563580565,0.840821200523134,1.4548718076044973
AReMActivities,0,DynVAR-Lasso Weighted Ridge,30.0,0.03,4.0,1.0,0.5724934632305002,0.9099325382058313,0.8400566278448943,1.4545362269767983
AReMActivities,0,STCG-v1 Weighted Ridge,30.0,0.03,4.0,1.0,0.5724934632305002,0.9099325382058313,0.8400566278448943,1.4545362269767983
AReMActivities,0,DynVAR-Lasso Weighted Ridge,30.0,0.1,0.5,1.0,0.5733479482407703,0.9108872016860707,0.8411533570838379,1.455046757485386
AReMActivities,0,STCG-v1 Weighted Ridge,30.0,0.1,0.5,1.0,0.5733479482407703,0.9108872016860707,0.8411533570838379,1.455046757485386
AReMActivities,0,DynVAR-Lasso Weighted Ridge,30.0,0.1,1.0,1.0,0.5732962675065858,0.9108263902660667,0.8410844875233315,1.4550049552526396
AReMActivities,0,STCG-v1 Weighted Ridge,30.0,0.1,1.0,1.0,0.5732962675065858,0.9108263902660667,0.8410844875233315,1.4550049552526396
AReMActivities,0,DynVAR-Lasso Weighted Ridge,30.0,0.1,2.0,1.0,0.5731649011242279,0.9106740702114783,0.840910850595984,1.4549080096284315
AReMActivities,0,STCG-v1 Weighted Ridge,30.0,0.1,2.0,1.0,0.5731649011242279,0.9106740702114783,0.840910850595984,1.4549080096284315
AReMActivities,0,DynVAR-Lasso Weighted Ridge,30.0,0.1,4.0,1.0,0.5728700053999146,0.9103324395021988,0.8405092570121185,1.4546901350417616
AReMActivities,0,STCG-v1 Weighted Ridge,30.0,0.1,4.0,1.0,0.5728700053999146,0.9103324395021988,0.8405092570121185,1.4546901350417616
AReMActivities,0,DynVAR-Lasso Weighted Ridge,30.0,0.3,0.5,1.0,0.5733593316160169,0.9109006089375044,0.841168518627239,1.4550560296405655
AReMActivities,0,STCG-v1 Weighted Ridge,30.0,0.3,0.5,1.0,0.5733593316160169,0.9109006089375044,0.841168518627239,1.4550560296405655
AReMActivities,0,DynVAR-Lasso Weighted Ridge,30.0,0.3,1.0,1.0,0.5733273263256279,0.9108625177049081,0.8411252923299709,1.4550275276823288
AReMActivities,0,STCG-v1 Weighted Ridge,30.0,0.3,1.0,1.0,0.5733273263256279,0.9108625177049081,0.8411252923299709,1.4550275276823288
AReMActivities,0,DynVAR-Lasso Weighted Ridge,30.0,0.3,2.0,1.0,0.5732644997296238,0.9107875691994373,0.8410395687518615,1.4549705517363924
AReMActivities,0,STCG-v1 Weighted Ridge,30.0,0.3,2.0,1.0,0.5732644997296238,0.9107875691994373,0.8410395687518615,1.4549705517363924
AReMActivities,0,DynVAR-Lasso Weighted Ridge,30.0,0.3,4.0,1.0,0.57316332536325,0.9106647302561732,0.8408978414157663,1.4548693458316102
AReMActivities,0,STCG-v1 Weighted Ridge,30.0,0.3,4.0,1.0,0.57316332536325,0.9106647302561732,0.8408978414157663,1.4548693458316102
AReMActivities,0,DynVAR-Lasso Weighted Ridge,30.0,0.6,0.5,1.0,0.573373741600428,0.910917713765506,0.8411878842758836,1.455068598585024
AReMActivities,0,STCG-v1 Weighted Ridge,30.0,0.6,0.5,1.0,0.573373741600428,0.910917713765506,0.8411878842758836,1.455068598585024
AReMActivities,0,DynVAR-Lasso Weighted Ridge,30.0,0.6,1.0,1.0,0.5733596026278662,0.9109006694509442,0.8411686021304474,1.455054531447907
AReMActivities,0,STCG-v1 Weighted Ridge,30.0,0.6,1.0,1.0,0.5733596026278662,0.9109006694509442,0.8411686021304474,1.455054531447907
AReMActivities,0,DynVAR-Lasso Weighted Ridge,30.0,0.6,2.0,1.0,0.5733366531987548,0.9108726221962065,0.8411369342170856,1.4550292894097714
AReMActivities,0,STCG-v1 Weighted Ridge,30.0,0.6,2.0,1.0,0.5733366531987548,0.9108726221962065,0.8411369342170856,1.4550292894097714
AReMActivities,0,DynVAR-Lasso Weighted Ridge,30.0,0.6,4.0,1.0,0.5733072003678494,0.910835508068807,0.841095995030802,1.454988340682414
AReMActivities,0,STCG-v1 Weighted Ridge,30.0,0.6,4.0,1.0,0.5733072003678494,0.910835508068807,0.841095995030802,1.454988340682414
AReMActivities,0,Dense Ridge,100.0,,,,0.5719614744699092,0.9091155224705617,0.8390023121022033,1.454216576596745
AReMActivities,0,DynVAR-Lasso Weighted Ridge,100.0,0.01,0.5,1.0,0.5718177908113101,0.908947354178527,0.8388126889184874,1.4540927810631405
AReMActivities,0,STCG-v1 Weighted Ridge,100.0,0.01,0.5,1.0,0.5718177908113101,0.908947354178527,0.8388126889184874,1.4540927810631405
AReMActivities,0,DynVAR-Lasso Weighted Ridge,100.0,0.01,1.0,1.0,0.5716229937657326,0.9087235866371811,0.8385607184626496,1.4539458443645985
AReMActivities,0,STCG-v1 Weighted Ridge,100.0,0.01,1.0,1.0,0.5716229937657326,0.9087235866371811,0.8385607184626496,1.4539458443645985
AReMActivities,0,DynVAR-Lasso Weighted Ridge,100.0,0.01,2.0,1.0,0.5709993855695586,0.9080359981036259,0.8377872384318382,1.453573733879417
AReMActivities,0,STCG-v1 Weighted Ridge,100.0,0.01,2.0,1.0,0.5709993855695586,0.9080359981036259,0.8377872384318382,1.453573733879417
AReMActivities,0,DynVAR-Lasso Weighted Ridge,100.0,0.01,4.0,1.0,0.5690368213435207,0.9061913454538397,0.8355537994584897,1.453147177188716
AReMActivities,0,STCG-v1 Weighted Ridge,100.0,0.01,4.0,1.0,0.5690368213435207,0.9061913454538397,0.8355537994584897,1.453147177188716
AReMActivities,0,DynVAR-Lasso Weighted Ridge,100.0,0.03,0.5,1.0,0.5718217928791532,0.9089519647850515,0.8388178692313613,1.4540958284377898
AReMActivities,0,STCG-v1 Weighted Ridge,100.0,0.03,0.5,1.0,0.5718217928791532,0.9089519647850515,0.8388178692313613,1.4540958284377898
AReMActivities,0,DynVAR-Lasso Weighted Ridge,100.0,0.03,1.0,1.0,0.5716368210973439,0.9087391343965895,0.8385779716194471,1.453954648899781
AReMActivities,0,STCG-v1 Weighted Ridge,100.0,0.03,1.0,1.0,0.5716368210973439,0.9087391343965895,0.8385779716194471,1.453954648899781
AReMActivities,0,DynVAR-Lasso Weighted Ridge,100.0,0.03,2.0,1.0,0.5710899786229159,0.9081303005458354,0.8378899186941992,1.4536126371898304
AReMActivities,0,STCG-v1 Weighted Ridge,100.0,0.03,2.0,1.0,0.5710899786229159,0.9081303005458354,0.8378899186941992,1.4536126371898304
AReMActivities,0,DynVAR-Lasso Weighted Ridge,100.0,0.03,4.0,1.0,0.5695888132900448,0.906559833785206,0.8360348910906207,1.452891602647951
AReMActivities,0,STCG-v1 Weighted Ridge,100.0,0.03,4.0,1.0,0.5695888132900448,0.906559833785206,0.8360348910906207,1.452891602647951
AReMActivities,0,DynVAR-Lasso Weighted Ridge,100.0,0.1,0.5,1.0,0.5718352682337736,0.9089675133628157,0.8388353565869676,1.4541062328696457
AReMActivities,0,STCG-v1 Weighted Ridge,100.0,0.1,0.5,1.0,0.5718352682337736,0.9089675133628157,0.8388353565869676,1.4541062328696457
AReMActivities,0,DynVAR-Lasso Weighted Ridge,100.0,0.1,1.0,1.0,0.5716798687585745,0.9087878071902684,0.8386322677119064,1.4539828367143004
AReMActivities,0,STCG-v1 Weighted Ridge,100.0,0.1,1.0,1.0,0.5716798687585745,0.9087878071902684,0.8386322677119064,1.4539828367143004
AReMActivities,0,DynVAR-Lasso Weighted Ridge,100.0,0.1,2.0,1.0,0.571297496056619,0.9083536287961481,0.8381367447727657,1.4537102008261271
AReMActivities,0,STCG-v1 Weighted Ridge,100.0,0.1,2.0,1.0,0.571297496056619,0.9083536287961481,0.8381367447727657,1.4537102008261271
AReMActivities,0,DynVAR-Lasso Weighted Ridge,100.0,0.1,4.0,1.0,0.5705061514540961,0.9074630576474437,0.8370787261208544,1.4531644028059134
AReMActivities,0,STCG-v1 Weighted Ridge,100.0,0.1,4.0,1.0,0.5705061514540961,0.9074630576474437,0.8370787261208544,1.4531644028059134
AReMActivities,0,DynVAR-Lasso Weighted Ridge,100.0,0.3,0.5,1.0,0.5718698673359193,0.9090076577412999,0.8388806020339926,1.4541340623876016
AReMActivities,0,STCG-v1 Weighted Ridge,100.0,0.3,0.5,1.0,0.5718698673359193,0.9090076577412999,0.8388806020339926,1.4541340623876016
AReMActivities,0,DynVAR-Lasso Weighted Ridge,100.0,0.3,1.0,1.0,0.5717735510489268,0.9088948904543572,0.8387528444906772,1.4540497835658812
AReMActivities,0,STCG-v1 Weighted Ridge,100.0,0.3,1.0,1.0,0.5717735510489268,0.9088948904543572,0.8387528444906772,1.4540497835658812
AReMActivities,0,DynVAR-Lasso Weighted Ridge,100.0,0.3,2.0,1.0,0.5715886882932127,0.908678108649242,0.8385047064998417,1.4538857605927846
AReMActivities,0,STCG-v1 Weighted Ridge,100.0,0.3,2.0,1.0,0.5715886882932127,0.908678108649242,0.8385047064998417,1.4538857605927846
AReMActivities,0,DynVAR-Lasso Weighted Ridge,100.0,0.3,4.0,1.0,0.5713031547093821,0.90833688818959,0.8381093444007403,1.4536037053316588
AReMActivities,0,STCG-v1 Weighted Ridge,100.0,0.3,4.0,1.0,0.5713031547093821,0.90833688818959,0.8381093444007403,1.4536037053316588
AReMActivities,0,DynVAR-Lasso Weighted Ridge,100.0,0.6,0.5,1.0,0.5719136286489533,0.9090588830584818,0.8389384305428326,1.4541717622524606
AReMActivities,0,STCG-v1 Weighted Ridge,100.0,0.6,0.5,1.0,0.5719136286489533,0.9090588830584818,0.8389384305428326,1.4541717622524606
AReMActivities,0,DynVAR-Lasso Weighted Ridge,100.0,0.6,1.0,1.0,0.5718710338561844,0.9090082677921072,0.8388812438360551,1.4541300131085038
AReMActivities,0,STCG-v1 Weighted Ridge,100.0,0.6,1.0,1.0,0.5718710338561844,0.9090082677921072,0.8388812438360551,1.4541300131085038
AReMActivities,0,DynVAR-Lasso Weighted Ridge,100.0,0.6,2.0,1.0,0.5718027721017906,0.908926064176132,0.8387883969531442,1.4540560911691183
AReMActivities,0,STCG-v1 Weighted Ridge,100.0,0.6,2.0,1.0,0.5718027721017906,0.908926064176132,0.8387883969531442,1.4540560911691183
AReMActivities,0,DynVAR-Lasso Weighted Ridge,100.0,0.6,4.0,1.0,0.5717166572909111,0.9088190330860757,0.8386701013398046,1.453937869694259
AReMActivities,0,STCG-v1 Weighted Ridge,100.0,0.6,4.0,1.0,0.5717166572909111,0.9088190330860757,0.8386701013398046,1.453937869694259
AReMActivities,1,Persistence,nan,,,,0.6756332018272379,1.128004815532663,1.0136580286098675,1.857819750237814
AReMActivities,1,Dense Ridge,0.1,,,,0.5740649849535541,0.9118002633608264,0.8422507200006369,1.455507612772668
AReMActivities,1,DynVAR-Lasso Weighted Ridge,0.1,0.01,0.5,1.0,0.574064819647752,0.911800066835021,0.8422504974909931,1.4555074684150737
AReMActivities,1,STCG-v1 Weighted Ridge,0.1,0.01,0.5,1.0,0.574064819647752,0.911800066835021,0.8422504974909931,1.4555074684150737
AReMActivities,1,DynVAR-Lasso Weighted Ridge,0.1,0.01,1.0,1.0,0.5740645918318321,0.911799799534078,0.8422501955633089,1.4555072925760755
AReMActivities,1,STCG-v1 Weighted Ridge,0.1,0.01,1.0,1.0,0.5740645918318321,0.911799799534078,0.8422501955633089,1.4555072925760755
AReMActivities,1,DynVAR-Lasso Weighted Ridge,0.1,0.01,2.0,1.0,0.5740638076525132,0.9117988949166719,0.8422491846560055,1.4555067866629883
AReMActivities,1,STCG-v1 Weighted Ridge,0.1,0.01,2.0,1.0,0.5740638076525132,0.9117988949166719,0.8422491846560055,1.4555067866629883
AReMActivities,1,DynVAR-Lasso Weighted Ridge,0.1,0.01,4.0,1.0,0.5740599161716969,0.9117945176849812,0.8422443181097162,1.455504878399905
AReMActivities,1,STCG-v1 Weighted Ridge,0.1,0.01,4.0,1.0,0.5740599161716969,0.9117945176849812,0.8422443181097162,1.455504878399905
AReMActivities,1,DynVAR-Lasso Weighted Ridge,0.1,0.03,0.5,1.0,0.5740648242430115,0.9118000722270928,0.842250503580992,1.4555074719639816
AReMActivities,1,STCG-v1 Weighted Ridge,0.1,0.03,0.5,1.0,0.5740648242430115,0.9118000722270928,0.842250503580992,1.4555074719639816
AReMActivities,1,DynVAR-Lasso Weighted Ridge,0.1,0.03,1.0,1.0,0.5740646079236341,0.9117998180999296,0.8422502162667159,1.4555073029976942
AReMActivities,1,STCG-v1 Weighted Ridge,0.1,0.03,1.0,1.0,0.5740646079236341,0.9117998180999296,0.8422502162667159,1.4555073029976942
AReMActivities,1,DynVAR-Lasso Weighted Ridge,0.1,0.03,2.0,1.0,0.5740639288930797,0.9117990324730063,0.8422493322117853,1.4555068491792615
AReMActivities,1,STCG-v1 Weighted Ridge,0.1,0.03,2.0,1.0,0.5740639288930797,0.9117990324730063,0.8422493322117853,1.4555068491792615
AReMActivities,1,DynVAR-Lasso Weighted Ridge,0.1,0.03,4.0,1.0,0.5740616239121783,0.9117964024219789,0.8422463320243274,1.4555053675941378
AReMActivities,1,STCG-v1 Weighted Ridge,0.1,0.03,4.0,1.0,0.5740616239121783,0.9117964024219789,0.8422463320243274,1.4555053675941378
AReMActivities,1,DynVAR-Lasso Weighted Ridge,0.1,0.1,0.5,1.0,0.5740648397180341,0.9118000904127941,0.8422505241377863,1.4555074840894702
AReMActivities,1,STCG-v1 Weighted Ridge,0.1,0.1,0.5,1.0,0.5740648397180341,0.9118000904127941,0.8422505241377863,1.4555074840894702
AReMActivities,1,DynVAR-Lasso Weighted Ridge,0.1,0.1,1.0,1.0,0.5740646580509834,0.9117998760949072,0.8422502812675076,1.4555073364584055
AReMActivities,1,STCG-v1 Weighted Ridge,0.1,0.1,1.0,1.0,0.5740646580509834,0.9117998760949072,0.8422502812675076,1.4555073364584055
AReMActivities,1,DynVAR-Lasso Weighted Ridge,0.1,0.1,2.0,1.0,0.5740641908111317,0.9117993294777929,0.842249658997911,1.4555069844153572
AReMActivities,1,STCG-v1 Weighted Ridge,0.1,0.1,2.0,1.0,0.5740641908111317,0.9117993294777929,0.842249658997911,1.4555069844153572
AReMActivities,1,DynVAR-Lasso Weighted Ridge,0.1,0.1,4.0,1.0,0.57406309743319,0.911798041012101,0.8422481566180456,1.4555061290887406
AReMActivities,1,STCG-v1 Weighted Ridge,0.1,0.1,4.0,1.0,0.57406309743319,0.911798041012101,0.8422481566180456,1.4555061290887406
AReMActivities,1,DynVAR-Lasso Weighted Ridge,0.1,0.3,0.5,1.0,0.5740648795035586,0.9118001373696495,0.8422505773066025,1.4555075165594598
AReMActivities,1,STCG-v1 Weighted Ridge,0.1,0.3,0.5,1.0,0.5740648795035586,0.9118001373696495,0.8422505773066025,1.4555075165594598
AReMActivities,1,DynVAR-Lasso Weighted Ridge,0.1,0.3,1.0,1.0,0.5740647670464173,0.911800003287642,0.842250425067204,1.4555074161296335
AReMActivities,1,STCG-v1 Weighted Ridge,0.1,0.3,1.0,1.0,0.5740647670464173,0.911800003287642,0.842250425067204,1.4555074161296335
AReMActivities,1,DynVAR-Lasso Weighted Ridge,0.1,0.3,2.0,1.0,0.5740645442352222,0.9117997365239372,0.8422501201626073,1.4555072127000632
AReMActivities,1,STCG-v1 Weighted Ridge,0.1,0.3,2.0,1.0,0.5740645442352222,0.9117997365239372,0.8422501201626073,1.4555072127000632
AReMActivities,1,DynVAR-Lasso Weighted Ridge,0.1,0.3,4.0,1.0,0.5740641795988461,0.9117992906334288,0.8422496069525135,1.455506845637091
AReMActivities,1,STCG-v1 Weighted Ridge,0.1,0.3,4.0,1.0,0.5740641795988461,0.9117992906334288,0.8422496069525135,1.455506845637091
AReMActivities,1,DynVAR-Lasso Weighted Ridge,0.1,0.6,0.5,1.0,0.5740649298687558,0.9118001972569303,0.8422506451863838,1.4555075605506773
AReMActivities,1,STCG-v1 Weighted Ridge,0.1,0.6,0.5,1.0,0.5740649298687558,0.9118001972569303,0.8422506451863838,1.4555075605506773
AReMActivities,1,DynVAR-Lasso Weighted Ridge,0.1,0.6,1.0,1.0,0.5740648802775251,0.9118001373704403,0.842250577403909,1.4555075111235183
AReMActivities,1,STCG-v1 Weighted Ridge,0.1,0.6,1.0,1.0,0.5740648802775251,0.9118001373704403,0.842250577403909,1.4555075111235183
AReMActivities,1,DynVAR-Lasso Weighted Ridge,0.1,0.6,2.0,1.0,0.5740647993000257,0.9118000382422278,0.842250465502323,1.4555074219274817
AReMActivities,1,STCG-v1 Weighted Ridge,0.1,0.6,2.0,1.0,0.5740647993000257,0.9118000382422278,0.842250465502323,1.4555074219274817
AReMActivities,1,DynVAR-Lasso Weighted Ridge,0.1,0.6,4.0,1.0,0.5740646947191397,0.9117999061126747,0.8422503198752872,1.455507276395557
AReMActivities,1,STCG-v1 Weighted Ridge,0.1,0.6,4.0,1.0,0.5740646947191397,0.9117999061126747,0.8422503198752872,1.455507276395557
AReMActivities,1,Dense Ridge,0.3,,,,0.5740603225254753,0.9117942986299563,0.8422435377389094,1.4555046607618793
AReMActivities,1,DynVAR-Lasso Weighted Ridge,0.3,0.01,0.5,1.0,0.5740598267115105,0.9117937092500579,0.8422428704386101,1.4555042278334087
AReMActivities,1,STCG-v1 Weighted Ridge,0.3,0.01,0.5,1.0,0.5740598267115105,0.9117937092500579,0.8422428704386101,1.4555042278334087
AReMActivities,1,DynVAR-Lasso Weighted Ridge,0.3,0.01,1.0,1.0,0.5740591434166612,0.9117929076572318,0.8422419650092968,1.4555037005309293
AReMActivities,1,STCG-v1 Weighted Ridge,0.3,0.01,1.0,1.0,0.5740591434166612,0.9117929076572318,0.8422419650092968,1.4555037005309293
AReMActivities,1,DynVAR-Lasso Weighted Ridge,0.3,0.01,2.0,1.0,0.574056792033241,0.9117901954515861,0.8422389340671081,1.4555021839041566
