dataset,method,n,graph_fraction,lasso_alpha,window_size,window_stride,feature_budget_per_target,mae_mean,mae_std,rmse_mean,rmse_std,node_rmse_mean_mean,node_rmse_mean_std,node_rmse_max_mean,node_rmse_max_std,delta_vs_dense_rmse,delta_vs_persistence_rmse,beats_dense,beats_persistence
ETTh1,Dense Ridge,1,0.25,0.003,600,300,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,0.25,0.003,1200,600,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,0.25,0.005,300,150,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,0.25,0.005,600,300,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,0.25,0.005,1200,600,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,0.25,0.01,300,150,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,0.25,0.01,600,300,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,0.25,0.01,1200,600,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,0.5,0.001,300,150,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,0.5,0.001,600,300,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,0.5,0.001,1200,600,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,0.5,0.003,300,150,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,0.5,0.003,600,300,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,0.5,0.003,1200,600,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,0.5,0.005,300,150,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,0.5,0.005,600,300,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,0.5,0.005,1200,600,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,0.5,0.01,300,150,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,0.5,0.01,600,300,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,0.5,0.01,1200,600,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,0.75,0.001,300,150,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,0.75,0.001,600,300,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,0.75,0.001,1200,600,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,0.75,0.003,300,150,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,0.75,0.003,600,300,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,0.75,0.003,1200,600,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,0.75,0.005,300,150,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,0.75,0.005,600,300,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,0.75,0.005,1200,600,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,0.75,0.01,300,150,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,0.75,0.01,600,300,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,0.75,0.01,1200,600,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,1.0,0.001,300,150,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,1.0,0.001,600,300,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,1.0,0.001,1200,600,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,1.0,0.003,300,150,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,1.0,0.003,600,300,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,1.0,0.003,1200,600,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,1.0,0.005,300,150,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,1.0,0.005,600,300,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,1.0,0.005,1200,600,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,1.0,0.01,300,150,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,1.0,0.01,600,300,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Dense Ridge,1,1.0,0.01,1200,600,0,0.26226889010382226,0.0,0.4085396524529783,0.0,0.3801217388346658,0.0,0.5554508338509985,0.0,0.0,-0.03073507822356769,False,True
ETTh1,Nonself Dense Ridge,1,0.25,0.001,300,150,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,0.25,0.001,600,300,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,0.25,0.001,1200,600,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,0.25,0.003,300,150,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,0.25,0.003,600,300,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,0.25,0.003,1200,600,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,0.25,0.005,300,150,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,0.25,0.005,600,300,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,0.25,0.005,1200,600,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,0.25,0.01,300,150,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,0.25,0.01,600,300,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,0.25,0.01,1200,600,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,0.5,0.001,300,150,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,0.5,0.001,600,300,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,0.5,0.001,1200,600,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,0.5,0.003,300,150,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,0.5,0.003,600,300,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,0.5,0.003,1200,600,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,0.5,0.005,300,150,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,0.5,0.005,600,300,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,0.5,0.005,1200,600,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,0.5,0.01,300,150,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,0.5,0.01,600,300,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,0.5,0.01,1200,600,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,0.75,0.001,300,150,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,0.75,0.001,600,300,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,0.75,0.001,1200,600,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,0.75,0.003,300,150,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,0.75,0.003,600,300,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,0.75,0.003,1200,600,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,0.75,0.005,300,150,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,0.75,0.005,600,300,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,0.75,0.005,1200,600,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,0.75,0.01,300,150,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,0.75,0.01,600,300,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,0.75,0.01,1200,600,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,1.0,0.001,300,150,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,1.0,0.001,600,300,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,1.0,0.001,1200,600,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,1.0,0.003,300,150,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,1.0,0.003,600,300,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,1.0,0.003,1200,600,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,1.0,0.005,300,150,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,1.0,0.005,600,300,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,1.0,0.005,1200,600,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,1.0,0.01,300,150,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,1.0,0.01,600,300,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,Nonself Dense Ridge,1,1.0,0.01,1200,600,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,DynVAR-Lasso Graph Ridge,1,0.25,0.001,300,150,5,0.5877959907394182,0.0,0.7977705840746527,0.0,0.7329706250619455,0.0,1.4562238962023861,0.0,0.38923093162167444,0.35849585339810675,False,False
ETTh1,DynVAR-Lasso Graph Ridge,1,0.25,0.001,600,300,5,0.5505192852623596,0.0,0.7765487456207105,0.0,0.6893738343541636,0.0,1.5214552788603373,0.0,0.3680090931677322,0.33727401494416454,False,False
ETTh1,DynVAR-Lasso Graph Ridge,1,0.25,0.001,1200,600,5,0.5287768593770834,0.0,0.7709667367778522,0.0,0.6591953890709777,0.0,1.613257736672157,0.0,0.3624270843248739,0.3316920061013062,False,False
ETTh1,DynVAR-Lasso Graph Ridge,1,0.25,0.003,300,150,5,0.5076593269324057,0.0,0.7270968119002319,0.0,0.6400361708747789,0.0,1.4694574389348252,0.0,0.3185571594472536,0.2878220812236859,False,False
ETTh1,DynVAR-Lasso Graph Ridge,1,0.25,0.003,600,300,5,0.5313880973724636,0.0,0.7793181459764821,0.0,0.662890658702964,0.0,1.613096638720609,0.0,0.3707784935235038,0.3400434152999361,False,False
ETTh1,DynVAR-Lasso Graph Ridge,1,0.25,0.003,1200,600,5,0.5279536202581692,0.0,0.7702532643053572,0.0,0.6561225952347477,0.0,1.6169438889076362,0.0,0.36171361185237894,0.33097853362881124,False,False
ETTh1,DynVAR-Lasso Graph Ridge,1,0.25,0.005,300,150,5,0.5064247452007976,0.0,0.7278153990204247,0.0,0.6355859489075808,0.0,1.4893792835893909,0.0,0.3192757465674464,0.2885406683438787,False,False
ETTh1,DynVAR-Lasso Graph Ridge,1,0.25,0.005,600,300,5,0.5190186242835916,0.0,0.7479240555829006,0.0,0.6489528658055699,0.0,1.4975984906805628,0.0,0.33938440312992235,0.30864932490635466,False,False
ETTh1,DynVAR-Lasso Graph Ridge,1,0.25,0.005,1200,600,5,0.5419209443673856,0.0,0.7894574709320219,0.0,0.6766574528856578,0.0,1.6185988209760147,0.0,0.3809178184790436,0.3501827402554759,False,False
ETTh1,DynVAR-Lasso Graph Ridge,1,0.25,0.01,300,150,5,0.5612714623116163,0.0,0.803490078643943,0.0,0.7058642180948066,0.0,1.4840948670437732,0.0,0.39495042619096465,0.36421534796739696,False,False
ETTh1,DynVAR-Lasso Graph Ridge,1,0.25,0.01,600,300,5,0.5469288602950639,0.0,0.7962118227105062,0.0,0.6828735071726059,0.0,1.6418851077636063,0.0,0.38767217025752787,0.3569370920339602,False,False
ETTh1,DynVAR-Lasso Graph Ridge,1,0.25,0.01,1200,600,5,0.539178461665232,0.0,0.7855499615514145,0.0,0.6724090875331034,0.0,1.6219062171202383,0.0,0.37701030909843625,0.34627523087486856,False,False
ETTh1,DynVAR-Lasso Graph Ridge,1,0.5,0.001,300,150,9,0.5393261719749152,0.0,0.7876937336430264,0.0,0.6738434380142929,0.0,1.646193348777689,0.0,0.3791540811900481,0.34841900296648043,False,False
ETTh1,DynVAR-Lasso Graph Ridge,1,0.5,0.001,600,300,9,0.5259257356543776,0.0,0.777321713610956,0.0,0.6577812068534422,0.0,1.6478379153517493,0.0,0.36878206115797774,0.33804698293441005,False,False
ETTh1,DynVAR-Lasso Graph Ridge,1,0.5,0.001,1200,600,9,0.5232704922480963,0.0,0.7708945010056393,0.0,0.6554276652507164,0.0,1.6217199979340957,0.0,0.362354848552661,0.3316197703290933,False,False
ETTh1,DynVAR-Lasso Graph Ridge,1,0.5,0.003,300,150,9,0.5254603722019697,0.0,0.7770973911704293,0.0,0.6577501276801664,0.0,1.646193348777689,0.0,0.368557738717451,0.3378226604938833,False,False
ETTh1,DynVAR-Lasso Graph Ridge,1,0.5,0.003,600,300,9,0.5070469736584591,0.0,0.7613859393075489,0.0,0.6355499192974323,0.0,1.6518593177999354,0.0,0.35284628685457065,0.32211120863100295,False,False
ETTh1,DynVAR-Lasso Graph Ridge,1,0.5,0.003,1200,600,9,0.5436609627051915,0.0,0.7970970417284415,0.0,0.6788570892983212,0.0,1.640664465619653,0.0,0.38855738927546324,0.35782231105189555,False,False
ETTh1,DynVAR-Lasso Graph Ridge,1,0.5,0.005,300,150,9,0.5228774805125705,0.0,0.7755697850152602,0.0,0.6548997707640236,0.0,1.646193348777689,0.0,0.3670301325622819,0.3362950543387142,False,False
ETTh1,DynVAR-Lasso Graph Ridge,1,0.5,0.005,600,300,9,0.5574868439264503,0.0,0.8220727514465475,0.0,0.6960659006459444,0.0,1.6553767208988481,0.0,0.41353309899356916,0.38279802077000147,False,False
ETTh1,DynVAR-Lasso Graph Ridge,1,0.5,0.005,1200,600,9,0.5576335464497819,0.0,0.8166156179356676,0.0,0.6967350733495138,0.0,1.6405367553052546,0.0,0.4080759654826893,0.3773408872591216,False,False
ETTh1,DynVAR-Lasso Graph Ridge,1,0.5,0.01,300,150,9,0.5598806999369588,0.0,0.8152986733681898,0.0,0.699037815888585,0.0,1.6468331435296013,0.0,0.40675902091521154,0.37602394269164385,False,False
ETTh1,DynVAR-Lasso Graph Ridge,1,0.5,0.01,600,300,9,0.5603097997690479,0.0,0.8288971769353587,0.0,0.7008895930089933,0.0,1.6579176882082938,0.0,0.4203575244823804,0.3896224462588127,False,False
ETTh1,DynVAR-Lasso Graph Ridge,1,0.5,0.01,1200,600,9,0.5757393043310298,0.0,0.8374429741261971,0.0,0.7212803383519669,0.0,1.6405367553052546,0.0,0.42890332167321876,0.39816824344965107,False,False
ETTh1,DynVAR-Lasso Graph Ridge,1,0.75,0.001,300,150,14,0.5272499392461288,0.0,0.7816103242411998,0.0,0.6598319793836698,0.0,1.660205069652454,0.0,0.3730706717882215,0.3423355935646538,False,False
ETTh1,DynVAR-Lasso Graph Ridge,1,0.75,0.001,600,300,14,0.5229222585654772,0.0,0.7782564403076867,0.0,0.6543711442394485,0.0,1.6587625246414375,0.0,0.3697167878547084,0.3389817096311407,False,False
ETTh1,DynVAR-Lasso Graph Ridge,1,0.75,0.001,1200,600,14,0.5237815123044565,0.0,0.7789325452233431,0.0,0.6551908181425757,0.0,1.6590590069722324,0.0,0.3703928927703648,0.3396578145467971,False,False
ETTh1,DynVAR-Lasso Graph Ridge,1,0.75,0.003,300,150,14,0.5203306146069736,0.0,0.7758235626294063,0.0,0.6522268216214497,0.0,1.6549460941173828,0.0,0.36728391017642803,0.33654883195286034,False,False
ETTh1,DynVAR-Lasso Graph Ridge,1,0.75,0.003,600,300,14,0.522039311057461,0.0,0.777585575496994,0.0,0.6532510061057036,0.0,1.6587625246414375,0.0,0.36904592304401573,0.33831084482044804,False,False
ETTh1,DynVAR-Lasso Graph Ridge,1,0.75,0.003,1200,600,14,0.5225224770161848,0.0,0.7781823636289961,0.0,0.6538753638982575,0.0,1.6587454662600776,0.0,0.36964271117601777,0.3389076329524501,False,False
ETTh1,DynVAR-Lasso Graph Ridge,1,0.75,0.005,300,150,14,0.5209079886674504,0.0,0.777972824137424,0.0,0.6529430984798628,0.0,1.6618399963415633,0.0,0.36943317168444567,0.338698093460878,False,False
ETTh1,DynVAR-Lasso Graph Ridge,1,0.75,0.005,600,300,14,0.5313635235131021,0.0,0.7885587165786996,0.0,0.6640720379099203,0.0,1.6609376512670921,0.0,0.3800190641257213,0.3492839859021536,False,False
ETTh1,DynVAR-Lasso Graph Ridge,1,0.75,0.005,1200,600,14,0.5320062059467642,0.0,0.7880989811717021,0.0,0.6643516755380163,0.0,1.6581877236591558,0.0,0.3795593287187238,0.3488242504951561,False,False
ETTh1,DynVAR-Lasso Graph Ridge,1,0.75,0.01,300,150,14,0.5415215779435042,0.0,0.7984288320492292,0.0,0.6765819644950183,0.0,1.6611320870931592,0.0,0.3898891795962509,0.3591541013726832,False,False
ETTh1,DynVAR-Lasso Graph Ridge,1,0.75,0.01,600,300,14,0.5345658282233017,0.0,0.7929103943089844,0.0,0.6673726813466642,0.0,1.6588047497762175,0.0,0.38437074185600606,0.35363566363243837,False,False
ETTh1,DynVAR-Lasso Graph Ridge,1,0.75,0.01,1200,600,14,0.5606772717412322,0.0,0.8221892828667112,0.0,0.699742767701282,0.0,1.6581877236591558,0.0,0.4136496304137329,0.38291455219016524,False,False
ETTh1,DynVAR-Lasso Graph Ridge,1,1.0,0.001,300,150,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
ETTh1,DynVAR-Lasso Graph Ridge,1,1.0,0.001,600,300,18,0.520903788511754,0.0,0.7777923460283843,0.0,0.6517220561916925,0.0,1.6628422285320914,0.0,0.369252693575406,0.33851761535183833,False,False
